"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-H-9.raw (F9)", "Peak Rating: Liver-H-10.raw (F10)", "Peak Rating: Liver-H-11.raw (F11)", "Peak Rating: Liver-H-12.raw (F12)", "Peak Rating: Liver-H-13.raw (F13)", "Peak Rating: Liver-H-14.raw (F14)", "Peak Rating: Liver-H-15.raw (F15)", "Peak Rating: Liver-H-16.raw (F16)", "Peak Rating: Liver-H-25.raw (F25)", "Peak Rating: Liver-H-26.raw (F26)", "Peak Rating: Liver-H-27.raw (F27)", "Peak Rating: Liver-H-28.raw (F28)", "Peak Rating: Liver-H-29.raw (F29)", "Peak Rating: Liver-H-30.raw (F30)", "Peak Rating: Liver-H-31.raw (F31)", "Peak Rating: Liver-H-32.raw (F32)", "Peak Rating: Liver-H-1.raw (F1)", "Peak Rating: Liver-H-2.raw (F2)", "Peak Rating: Liver-H-3.raw (F3)", "Peak Rating: Liver-H-4.raw (F4)", "Peak Rating: Liver-H-5.raw (F5)", "Peak Rating: Liver-H-6.raw (F6)", "Peak Rating: Liver-H-7.raw (F7)", "Peak Rating: Liver-H-8.raw (F8)", "Peak Rating: Liver-H-17.raw (F17)", "Peak Rating: Liver-H-18.raw (F18)", "Peak Rating: Liver-H-19.raw (F19)", "Peak Rating: Liver-H-20.raw (F20)", "Peak Rating: Liver-H-21.raw (F21)", "Peak Rating: Liver-H-22.raw (F22)", "Peak Rating: Liver-H-23.raw (F23)", "Peak Rating: Liver-H-24.raw (F24)", "Peak Rating: Liver-H-33.raw (F33)", "Peak Rating: Liver-H-34.raw (F34)", "Peak Rating: Liver-H-35.raw (F35)", "Peak Rating: Liver-H-36.raw (F36)", "Peak Rating: Liver-H-37.raw (F37)", "Peak Rating: Liver-H-38.raw (F38)", "Peak Rating: Liver-H-39.raw (F39)", "Peak Rating: Liver-H-40.raw (F40)"
"7480", "", "False", "Catechin 7-O-beta-D-xyloside", "C20 H22 O10", "No results", " No results", " No results", " Full match", " Full match", "-4.37", "422.11945", "421.11217", "5.123", "274642.403059652", "2", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " Single match found", "NoMSn", "", "[M-H]-1", "116491.903673274", " 130888.77815398", " 120188.55811351", " 164012.953435601", " 155121.356761598", "47.0595302978931", " 24.6299948375447", " 38.0829463636924", " 29.7230474197936", " 18.468538893313", "0.969", " 1.365", " 1.291", " 0.798", " 0.946", "-0.05", " 0.45", " 0.37", " -0.33", " -0.08", "0.999543252407986", " 0.925974391997769", " 0.89020136869649", " 0.727541734340859", " 0.999973197921481", "1", " 1", " 1", " 1", " 1", "2.8", "", " ", " ", " ", " 0.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8662", "", "False", "", "C9 H Cl O4 S4", "Full match", " No results", " No results", " No results", " No results", "-3.37", "335.84349", "334.83621", "9.363", "274591.400660204", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "15082.5447476823", " 47492.5283091641", " 12225.5088830816", " 60481.1894031198", " 19597.0161749351", "32.9152337741742", " 22.5082450318891", " 176.41790890573", " 28.4133346042107", " 41.4123414387779", "1.234", " 4.947", " 1.603", " 0.785", " 0.324", "0.30", " 2.31", " 0.68", " -0.35", " -1.63", "0.935057543811203", " 0.0520767705193368", " 0.980085403966874", " 0.993752537056935", " 0.169477707176085", "1", " 0.229279940412686", " 1", " 1", " 0.594288946111223", "4.6", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8554", "", "False", "NAGlySer 18:2/15:1", "C38 H66 N2 O7", "No results", " No results", " Invalid mass", " No results", " No results", "11.38", "662.49454", "661.48726", "10.572", "274557.598605442", "0", "0", "1", "", "", "4.0", "Single match found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "12059.2677712076", " 32055.7997262221", " 8014.68934114783", " 84492.257337614", " 18810.4484338213", "78.1962247191021", " 53.7103728391907", " 35.3623033099474", " 67.6097505451058", " 21.6118510954745", "1.505", " 10.542", " 2.347", " 0.379", " 0.223", "0.59", " 3.40", " 1.23", " -1.40", " -2.17", "0.0407730094652011", " 2.08983941263341E-11", " 0.00528205996703934", " 0.00122848682273324", " 7.19909327817625E-07", "0.584117991138704", " 1.28564308365942E-08", " 0.0384835797598581", " 0.290642396046035", " 0.000418147697218263", "5.0", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.0", " 2.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8143", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "323.96120", "322.95392", "9.038", "274512.319420674", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "38579.6586841411", " 72892.5481457025", " 21973.1754734114", " 81726.9798223211", " 51080.2075300683", "34.8668005451236", " 80.5387385837562", " 25.6151411672714", " 40.2241123619911", " 32.2352367833566", "1.756", " 3.719", " 2.325", " 0.892", " 0.625", "0.81", " 1.90", " 1.22", " -0.17", " -0.68", "0.0267683151741658", " 3.15749031143397E-07", " 0.000125488232203597", " 0.998950190498295", " 0.288444160539477", "0.459826398358314", " 1.12199195434818E-05", " 0.00201826906794118", " 1", " 0.838351910503645", "1.6", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8485", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "341.95145", "340.94418", "0.516", "274378.909494448", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "134786.245690058", " 48462.5082431807", " 79159.0822647863", " 73156.5907057595", " 66464.3900276", "53.5465619951395", " 41.8931378440242", " 67.22336543887", " 47.3285213414808", " 34.2744727176952", "1.703", " 0.924", " 0.840", " 0.662", " 0.909", "0.77", " -0.11", " -0.25", " -0.59", " -0.14", "0.819765896938184", " 0.616805478655061", " 0.730061169517425", " 0.863598330203719", " 0.999713328769832", "1", " 1", " 1", " 1", " 1", "3.3", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"7065", "", "False", "", "C6 H10 Br Cl P2 S", "Full match", " No results", " No results", " No results", " No results", "-3.09", "289.88414", "288.87686", "0.577", "274219.557296706", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "83162.8226837968", " 54112.6023545066", " 85853.5037012007", " 68218.5241196393", " 65986.4122641454", "53.5943543787563", " 53.504706460381", " 30.0119236621607", " 85.3864273815174", " 30.7369863912514", "0.969", " 0.795", " 0.769", " 0.793", " 0.967", "-0.05", " -0.33", " -0.38", " -0.33", " -0.05", "0.993064667498781", " 0.960948832337113", " 0.780861976270409", " 0.990835559936609", " 0.989270555858729", "1", " 1", " 1", " 1", " 1", "4.6", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"9421","","False","(2-(4-((2-Chloro-4,4-difluoro-spiro(5H-thieno(2,3-C)pyran-7,4'-piperidine)-1'-yl)methyl)-3-methyl-pyrazol-1-yl)-3-pyridyl)methanol","C22 H23 Cl F2 N4 O2 S","No match"," No results"," No results"," No results"," Full match","-2.30","480.11873","479.11145","9.760","273835.806376088","0","0","0","","","","No matches found"," No matches found","","No matches found"," Single match found","NoMSn","","[M-H]-1","28186.9457628596"," 57591.7732648113"," 15049.0024932839"," 89880.8847913673"," 32866.0062495664","40.006499856046"," 25.7780467239352"," 161.124400703181"," 45.2586849643058"," 135.696822539786","1.873"," 5.973"," 2.184"," 0.641"," 0.366","0.91"," 2.58"," 1.13"," -0.64"," -1.45","0.68344657709066"," 0.000282512022021675"," 0.0976148287137821"," 0.613805242015638"," 0.199713740305071","1"," 0.0031503044538648"," 0.358649779406404"," 1"," 0.660310150829965","2.0",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," 2.0"," "," "," "," "," "," "
"8685", "", "False", "", "C3 H9 Br Cl2 N6", "Full match", " No results", " No results", " No results", " No results", "-4.49", "277.94367", "276.93639", "0.187", "273736.268040693", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "106183.323219251", " 138119.794765729", " 58913.9586611162", " 39118.9956672581", " 153780.925950837", "62.8547271007599", " 51.4908077720197", " 52.9737487077908", " 60.6771558939345", " 24.5199016808134", "1.802", " 0.664", " 2.610", " 3.531", " 3.931", "0.85", " -0.59", " 1.38", " 1.82", " 1.97", "0.417749167669375", " 0.856946998377124", " 0.0141854873351696", " 0.0016759271886102", " 0.000919419259834076", "1", " 1", " 0.0822307136867338", " 0.336656149336536", " 0.0192141056784433", "4.4", "", " ", " ", " 1.2", " ", " 0.6", " ", " 0.8", " ", " ", " ", " 0.8", " ", " ", " 2.3", " ", " 2.5", " 1.9", " ", " ", " 4.4", " ", " ", " ", " 3.0", " ", " ", " ", " ", " ", " 1.9", " ", " 1.2", " ", " ", " ", " ", " ", " ", " "
"7457", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "458.68019", "457.67291", "4.067", "273703.944440175", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "127935.388070089", " 118564.362927735", " 133334.210828775", " 134860.054803825", " 141544.995658747", "37.2960667264803", " 27.4537381549366", " 15.5466550056724", " 47.9718564474204", " 23.9785695646509", "0.960", " 1.011", " 1.062", " 0.879", " 1.050", "-0.06", " 0.02", " 0.09", " -0.19", " 0.07", "0.989571065571579", " 0.999986872508627", " 0.999997919592251", " 0.911320485495336", " 0.999907790702191", "1", " 1", " 1", " 1", " 1", "3.5", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"7129", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "621.28554", "620.27826", "4.341", "273673.476918339", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "79020.1785330675", " 114222.388970533", " 101739.527646283", " 114803.624751672", " 136623.761112616", "67.5817994604632", " 19.7507842593621", " 20.4401001270333", " 30.4702494712753", " 17.2522773266706", "0.777", " 1.128", " 1.343", " 0.995", " 1.190", "-0.36", " 0.17", " 0.43", " -0.01", " 0.25", "0.984369683451343", " 0.876218802891207", " 0.271155195258915", " 0.962941252537578", " 0.811768665160233", "1", " 1", " 0.721151198847205", " 1", " 1", "3.9", "", " ", " ", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"5461", "", "False", "3-hydroxylinoleoylcarnitine", "C25 H45 N O5", "Full match", " No results", " No results", " No results", " Full match", "-4.18", "439.32794", "438.32066", "10.863", "273182.312268612", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "Single match found", " No matches found", "PreferredDDA", "", "[M-H]-1", "54175.435042236", " 73654.7919943954", " 42272.6424260993", " 31055.4768500829", " 113987.96127026", "38.4427221505404", " 74.8871313845646", " 122.304830089619", " 41.9449518500743", " 66.7279347866408", "1.282", " 0.735", " 2.696", " 2.372", " 3.670", "0.36", " -0.44", " 1.43", " 1.25", " 1.88", "0.698949447243581", " 0.999736750824172", " 0.21157402321945", " 0.372675670554144", " 0.150225359544253", "1", " 1", " 0.609281190915462", " 1", " 0.553245885290655", "6.8", "6.8", " 6.2", " 6.2", " 5.1", " 5.4", " 2.2", " ", " ", " ", " ", " ", " ", " 5.2", " ", " 3.6", " 4.5", " 5.3", " 5.3", " ", " 5.3", " 5.9", " 5.5", " 5.8", " 5.9", " ", " ", " 4.5", " ", " ", " ", " ", " ", " 5.3", " 5.5", " 5.3", " 5.5", " 3.4", " 3.6", " 6.1", " 6.3"
"7409","","False","6E,8E,12E,14E-Hexadecatetraen-10-ynoic acid","C16 H20 O2","No results"," No results"," No results"," Partial match"," Full match","0.08","244.14635","243.13893","4.441","273039.73402598","3","0","0","","","","No matches found"," No matches found","","Multiple matches found"," No matches found","NoMSn","","[M-H]-1","107775.926610635"," 170579.326146129"," 158255.21811602"," 196542.316579031"," 175783.850873519","17.7169217345334"," 22.8662329419177"," 22.4821419079165"," 37.1823758358103"," 20.6567201313255","0.681"," 1.242"," 1.111"," 0.868"," 0.894","-0.55"," 0.31"," 0.15"," -0.20"," -0.16","0.370406499634011"," 0.647480584578663"," 0.565038419700056"," 0.950633420849747"," 0.999927210275231","1"," 1"," 1"," 1"," 1","4.0",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," 4.0"," "," "," "," "," "," "," "," "," "," "," "
"8524", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "218.90919", "255.85799", "0.674", "272491.213075982", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-2H+K]-1", "87545.4522612062", " 86581.2722597324", " 96542.8179999643", " 84010.8447953911", " 57852.0621812209", "46.9702289735623", " 44.509850775872", " 55.6716333272512", " 46.6225178377779", " 30.2409170902883", "0.907", " 0.870", " 0.599", " 1.031", " 0.689", "-0.14", " -0.20", " -0.74", " 0.04", " -0.54", "0.999654085447471", " 0.917267559945674", " 0.11448126745589", " 0.999872616585919", " 0.470793494514397", "1", " 1", " 0.400253837036318", " 1", " 1", "5.4", "", " ", " ", " ", " 4.6", " 4.4", " 3.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.2", " 2.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"5584", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "601.46901", "600.46173", "6.533", "272446.169320346", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "53141.0905124895", " 47557.6203360459", " 53896.3519323829", " 66601.4416249147", " 56874.8108822342", "33.4774339693484", " 58.2058392898563", " 97.5442392347511", " 27.9628043669537", " 29.8648040401001", "0.986", " 1.236", " 1.055", " 0.714", " 0.854", "-0.02", " 0.31", " 0.08", " -0.49", " -0.23", "0.907262258840028", " 0.999656039233228", " 0.999888422098839", " 0.83019387965124", " 0.9999986971151", "1", " 1", " 1", " 1", " 1", "5.0", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.8", " ", " ", " ", " ", " ", " ", " 5.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8048", "", "False", "", "C24 H32 O3", "No results", " No results", " No results", " Partial match", " Full match", "1.43", "368.23567", "367.22839", "4.396", "272414.001855482", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "Single match found", " Single match found", "NoMSn", "", "[M-H]-1", "108692.099344382", " 169666.493703774", " 148786.085864144", " 155131.728244599", " 179891.543144878", "26.6680031785396", " 20.985781014621", " 22.8790699853124", " 37.9294804124731", " 20.8326754716379", "0.731", " 1.043", " 1.209", " 1.094", " 1.160", "-0.45", " 0.06", " 0.27", " 0.13", " 0.21", "0.940039453472106", " 0.781362848485082", " 0.368199541480895", " 0.999983386566893", " 0.956523124158808", "1", " 1", " 0.876864865843359", " 1", " 1", "5.3", "5.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8150", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "1223.60196", "610.79370", "0.612", "272211.106688857", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-2H]-2", "31209.0446904858", " 42261.1892860614", " 51477.709195763", " 36047.8558074673", " 43565.6320306197", "38.9129685166205", " 70.758426971531", " 51.2086377887093", " 57.2280547691115", " 122.089516156662", "0.606", " 0.700", " 0.846", " 1.172", " 1.209", "-0.72", " -0.51", " -0.24", " 0.23", " 0.27", "0.708347235550942", " 0.993991955501783", " 0.99990999652404", " 0.999424675945902", " 0.98170933151498", "1", " 1", " 1", " 1", " 1", "4.4", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.4", " ", " 3.1", " ", " ", " ", " ", " ", " "
"8441", "", "False", "", "C5 H10 Cl O5 P3", "Full match", " No results", " No results", " No results", " No results", "1.32", "277.94333", "276.93605", "0.068", "272124.385168804", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "103972.357768959", " 111007.392474351", " 63810.9267750112", " 62099.4024536479", " 98072.9486377879", "68.4079896805363", " 64.8048158828697", " 52.2860296648724", " 35.8508012094421", " 19.4960251756924", "1.629", " 0.973", " 1.537", " 1.788", " 1.579", "0.70", " -0.04", " 0.62", " 0.84", " 0.66", "0.995153896000504", " 0.998484452120706", " 0.339466870269504", " 0.390516112015249", " 0.502027767552839", "1", " 1", " 0.833292075553357", " 1", " 1", "6.3", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.6", " ", " ", " ", " ", " ", " 3.4", " ", " ", " 4.4", " ", " ", " ", " 1.5", " ", " ", " 3.8", " ", " ", " ", " ", " 5.5", " ", " ", " 6.3", " ", " 2.5", " ", " "
"5052", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "1067.36502", "532.67523", "10.874", "271801.100538414", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-2H]-2", "31292.4844654327", " 24279.8121270059", " 11735.6697330408", " 37200.3262723296", " 22546.9756518927", "137.212554689152", " 105.932429301997", " 169.077163329261", " 52.3737867238064", " 78.6671883406911", "2.666", " 3.170", " 1.921", " 0.653", " 0.606", "1.41", " 1.66", " 0.94", " -0.62", " -0.72", "0.993295267419489", " 0.783506990564161", " 0.984755580945049", " 0.992812929415539", " 0.97062717979403", "1", " 1", " 1", " 1", " 1", "5.9", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.2", " 5.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"9350", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "572.13270", "571.12543", "12.460", "271344.5769721", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "67055.6026647837", " 66947.3126492159", " 78767.4287361039", " 84109.0266044766", " 75885.2555143556", "51.547486433177", " 12.6352839122317", " 22.9251869740627", " 62.7762501331238", " 5.75613425630055", "0.851", " 1.068", " 0.963", " 0.796", " 0.902", "-0.23", " 0.09", " -0.05", " -0.33", " -0.15", "0.962632088613571", " 0.579023079065308", " 0.998906030725031", " 0.115233031850008", " 0.419799855579269", "1", " 1", " 1", " 1", " 1", "3.3", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.4", " ", " ", " 3.3", " ", " ", " ", " ", " ", " ", " 0.5", " ", " ", " ", " ", " ", " ", " ", " "
"8041","","False","PA(O-16:0/18:4(6Z,9Z,12Z,15Z))","C37 H67 O7 P","Not the top hit"," No results"," No results"," No results"," Full match","1.59","654.46348","653.45621","8.463","271318.125409996","0","0","0","","","","No matches found"," No matches found","","Multiple matches found"," No matches found","NoMSn","","[M-H]-1","43450.2789431139"," 60408.3253953326"," 62265.7953605684"," 63912.4674126949"," 65654.526381457","35.297918777522"," 39.6921186001597"," 86.1377886821314"," 40.6093140203238"," 22.2718632274805","0.698"," 1.026"," 1.054"," 0.945"," 1.027","-0.52"," 0.04"," 0.08"," -0.08"," 0.04","0.312484781351925"," 0.823190015243476"," 0.978992021908725"," 0.99926538922501"," 0.987081413051491","1"," 1"," 1"," 1"," 1","5.2",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," 1.5"," "," "," 5.2"," 0.5"," 2.9"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"7090", "", "False", "L-Cystine", "C6 H12 N2 O4 S2", "No match", " No results", " No results", " Full match", " Full match", "-1.60", "240.02346", "299.03726", "0.571", "271174.632064051", "3", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Multiple matches found", "NoMSn", "", "[M-H+HAc]-1", "106076.861562367", " 74388.5359090576", " 108338.158388542", " 61837.8357078381", " 65267.7314242983", "51.607536467805", " 72.3210474827565", " 34.2188207312478", " 53.3937058718535", " 28.7894208029498", "0.979", " 0.571", " 0.602", " 1.203", " 1.055", "-0.03", " -0.81", " -0.73", " 0.27", " 0.08", "0.995953269949922", " 0.384731376489218", " 0.543443225762243", " 0.68687347637026", " 0.998818980122834", "1", " 0.98092191460869", " 1", " 1", " 1", "4.6", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"7244", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "310.09032", "347.03854", "0.743", "270642.219591227", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-2H+K]-1", "21852.6212498877", " 32546.561055992", " 26070.7802504825", " 44065.831004192", " 25293.5883159833", "43.8319866561009", " 44.3588100344317", " 33.8391976069304", " 110.139381640366", " 20.6562849963875", "0.838", " 1.690", " 0.970", " 0.739", " 0.574", "-0.25", " 0.76", " -0.04", " -0.44", " -0.80", "0.998548380514173", " 0.0966950504565076", " 0.998143920117312", " 0.698664422710073", " 0.176322250237755", "1", " 0.367620464134185", " 1", " 1", " 0.609603059041174", "5.8", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.1", " ", " ", " ", " ", " ", " ", " ", " 4.8", " ", " ", " 3.9", " ", " 5.8", " ", " ", " ", " ", " ", " ", " ", " "
"7579", "", "False", "", "C2 H6 N3 O13 P3 S", "Full match", " No results", " No results", " No results", " No results", "4.19", "404.88511", "403.87784", "2.671", "270285.166648037", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "49320.7705595599", " 71802.9147573985", " 58021.7593965789", " 71586.3445335832", " 78634.0835772642", "9.18194577480102", " 10.6276689754548", " 87.4389706591217", " 21.4036610171928", " 15.8981581960915", "0.850", " 1.234", " 1.355", " 1.003", " 1.098", "-0.23", " 0.30", " 0.44", " 0.00", " 0.14", "0.112420248844999", " 0.999992149147985", " 0.976898025592881", " 0.999229265523253", " 0.964036162507902", "1", " 1", " 1", " 1", " 1", "4.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
