"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-F-9.raw (F9)", "Peak Rating: Liver-F-10.raw (F10)", "Peak Rating: Liver-F-11.raw (F11)", "Peak Rating: Liver-F-12.raw (F12)", "Peak Rating: Liver-F-13.raw (F13)", "Peak Rating: Liver-F-14.raw (F14)", "Peak Rating: Liver-F-15.raw (F15)", "Peak Rating: Liver-F-16.raw (F16)", "Peak Rating: Liver-F-25.raw (F25)", "Peak Rating: Liver-F-26.raw (F26)", "Peak Rating: Liver-F-27.raw (F27)", "Peak Rating: Liver-F-28.raw (F28)", "Peak Rating: Liver-F-29.raw (F29)", "Peak Rating: Liver-F-30.raw (F30)", "Peak Rating: Liver-F-31.raw (F31)", "Peak Rating: Liver-F-32.raw (F32)", "Peak Rating: Liver-F-1.raw (F1)", "Peak Rating: Liver-F-2.raw (F2)", "Peak Rating: Liver-F-3.raw (F3)", "Peak Rating: Liver-F-4.raw (F4)", "Peak Rating: Liver-F-5.raw (F5)", "Peak Rating: Liver-F-6.raw (F6)", "Peak Rating: Liver-F-7.raw (F7)", "Peak Rating: Liver-F-8.raw (F8)", "Peak Rating: Liver-F-17.raw (F17)", "Peak Rating: Liver-F-18.raw (F18)", "Peak Rating: Liver-F-19.raw (F19)", "Peak Rating: Liver-F-20.raw (F20)", "Peak Rating: Liver-F-21.raw (F21)", "Peak Rating: Liver-F-22.raw (F22)", "Peak Rating: Liver-F-23.raw (F23)", "Peak Rating: Liver-F-24.raw (F24)", "Peak Rating: Liver-F-33.raw (F33)", "Peak Rating: Liver-F-34.raw (F34)", "Peak Rating: Liver-F-35.raw (F35)", "Peak Rating: Liver-F-36.raw (F36)", "Peak Rating: Liver-F-37.raw (F37)", "Peak Rating: Liver-F-38.raw (F38)", "Peak Rating: Liver-F-39.raw (F39)", "Peak Rating: Liver-F-40.raw (F40)"
"1381", "", "False", "2-methyl-2-dodecenoic acid", "C13 H24 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-1.74", "212.17726", "211.16998", "6.396", "3839566.71980779", "36", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 1135705.13449483", " 956773.367679138", " 2862867.89762009", " 1785817.33387431", "", " 9.57152778196483", " 22.9417929293601", " 56.6420670816173", " 47.3906345368275", "0.000", " 2.992", " 1.866", " 0.397", " 0.624", "-Infinity", " 1.58", " 0.90", " -1.33", " -0.68", "", " 0.477189797686783", " 0.642973662515163", " 0.57331729796681", " 0.979991297401591", "", " 1", " 1", " 0.999999999996915", " 1", "6.5", "", " ", " ", " ", " ", " ", " ", " ", " ", " 6.2", " ", " 3.5", " ", " 6.5", " ", " 3.5", " ", " ", " 2.1", " ", " ", " ", " 2.4", " ", " ", " 2.7", " 2.0", " 3.5", " ", " ", " 2.0", " 1.4", " ", " 1.4", " ", " ", " 2.1", " 2.0", " 4.0", " 1.9"
"899", "", "False", "Tretinoin", "C20 H28 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "0.91", "300.20920", "299.20195", "6.638", "3835168.71345129", "31", "1", "0", "68.8", "8.4", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "894941.132449584", " 1273100.08785307", " 1528269.67380082", " 792914.800049154", " 564418.763304915", "87.286579122434", " 27.7460553712647", " 61.6133859967946", " 74.5422254549407", " 8.60117727753657", "0.586", " 0.519", " 0.369", " 1.606", " 0.712", "-0.77", " -0.95", " -1.44", " 0.68", " -0.49", "0.998777641311154", " 0.949645568883099", " 0.276624939145307", " 0.959963405115515", " 0.759154827525702", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.7", "", " ", " 5.4", " 1.9", " 4.5", " 3.3", " 4.8", " 2.7", " ", " ", " ", " ", " 6.2", " 5.8", " 3.7", " 3.9", " ", " 4.0", " 5.0", " 4.5", " 4.0", " 4.5", " 1.2", " 4.5", " 3.8", " ", " 3.1", " ", " 3.4", " 2.3", " ", " ", " 6.7", " 5.9", " ", " ", " ", " 5.2", " ", " 5.9"
"1134", "", "False", "", "C22 H38 N6 O", "Full match", " No results", " No results", " No results", " No results", "-1.93", "402.30993", "401.30266", "3.818", "3833476.75793925", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "3315555.61865157", " 3476658.10993141", " 3271181.91931362", " 3547709.37782465", " 3509516.2369156", "8.89535550419385", " 6.28823156267269", " 8.43292859749668", " 9.02638378393622", " 4.44029544254195", "1.014", " 1.085", " 1.073", " 0.980", " 0.989", "0.02", " 0.12", " 0.10", " -0.03", " -0.02", "0.953072496938806", " 0.952363287842929", " 0.298755747195173", " 0.943682180823607", " 0.751777661610074", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "7.5", "6.0", " 6.8", " 6.0", " 6.4", " 4.9", " 5.6", " 5.6", " 6.0", " 6.0", " 4.9", " ", " 4.9", " 3.4", " 4.5", " 5.3", " 6.8", " 6.4", " 4.5", " 4.9", " 4.9", " 4.9", " 5.3", " 7.5", " 4.1", " 5.6", " 6.4", " 5.6", " 6.0", " 4.9", " 5.6", " ", " 3.7", " 5.8", " 5.8", " 6.1", " 7.3", " 5.8", " 6.5", " 5.0", " 6.1"
"309", "", "False", "2-Methoxyestradiol", "C19 H26 O3", "Full match", " Full match", " No results", " Full match", " Full match", "1.90", "302.18877", "301.18145", "2.546", "3814943.71913943", "32", "2", "0", "95.5", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "438020.821219506", " 708880.919678899", " 1355125.84323838", " 619700.51769256", " 1071421.22823751", "", " 27.7098645907412", " 83.1503547192539", " 86.6030261770463", " 67.2914198445542", "0.323", " 0.457", " 0.791", " 1.144", " 1.729", "-1.63", " -1.13", " -0.34", " 0.19", " 0.79", "", " 0.856435588821556", " 0.960873491842189", " 0.995477024527957", " 0.995134761467314", "", " 1", " 1", " 0.999999999996915", " 1", "4.4", "", " ", " ", " ", " ", " 4.2", " ", " ", " ", " 1.8", " ", " ", " ", " 4.4", " ", " 2.9", " ", " ", " 4.2", " ", " 3.0", " 4.0", " 2.7", " ", " ", " ", " ", " ", " 2.3", " ", " 2.3", " 3.6", " 4.0", " ", " 1.9", " ", " ", " 2.7", " 1.5", " "
"985", "", "False", "Aldosterone", "C21 H28 O5", "Not the top hit", " Full match", " No results", " Partial match", " Full match", "4.02", "360.19512", "359.18784", "2.719", "3809410.94580005", "9", "3", "0", "96.4", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 1688725.17889009", " ", " 1431267.73971729", " 1719119.22084223", "", " 64.7661636129646", " ", " 35.708284146559", " 59.7597305444508", "", " Infinity", " Infinity", " 1.180", " 1.201", "", " Infinity", " Infinity", " 0.24", " 0.26", "", " ", " ", " 0.991347811078501", " 0.841109149742037", "", " ", " ", " 0.999999999996915", " 1", "5.3", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.4", " 3.5", " 0.8", " 2.5", " 4.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " 1.1", " 3.8", " 2.2", " 5.3", " 3.4", " 2.9", " ", " 1.4", " ", " 1.9", " 4.2", " 2.1", " 0.6"
"827", "", "False", "", "C14 H29 N4 O3 P", "Full match", " No results", " No results", " No results", " No results", "-2.22", "332.19699", "331.18971", "6.649", "3806630.2747616", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1517002.13997567", " 2146683.21549164", " 469714.083450804", " 3325606.69771092", " 1461377.35322765", "24.511624955939", " 40.8625370964875", " 74.8762604158699", " 32.7924589495869", " 40.3303069140791", "3.230", " 7.080", " 3.111", " 0.646", " 0.439", "1.69", " 2.82", " 1.64", " -0.63", " -1.19", "0.0772388971786093", " 0.000148570371499179", " 0.0249913534177973", " 0.400755444135433", " 0.0829147130133484", "0.999999999946231", " 0.00369399969136596", " 0.249441999207826", " 0.999999999996915", " 1", "6.0", "3.5", " 1.6", " 2.8", " 1.4", " 3.9", " 5.4", " 2.0", " ", " 4.4", " 2.7", " ", " 4.4", " 3.5", " 5.4", " 5.3", " 3.9", " 4.5", " ", " 1.7", " ", " ", " ", " ", " 2.7", " 5.7", " 5.7", " 4.7", " 5.9", " 5.9", " 4.0", " 4.7", " 6.0", " 5.2", " 3.6", " 2.5", " 3.3", " 5.5", " 3.9", " 3.6", " 5.2"
"1361", "", "False", "bhas#20", "C18 H34 O7", "Full match", " No results", " No results", " Full match", " Full match", "1.23", "362.23090", "361.22362", "0.674", "3790062.83237143", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1746381.59087077", " 2403461.49369059", " 2690716.57632771", " 2038345.74311606", " ", "66.5639827394359", " 20.39994854023", " 48.0743314805755", " 15.1464273517028", " ", "0.649", " 0.758", " 0.000", " 1.179", " 0.000", "-0.62", " -0.40", " -Infinity", " 0.24", " -Infinity", "0.692398509248595", " 0.987099889631241", " ", " 0.868273587741401", " ", "0.999999999946231", " 1", " ", " 0.999999999996915", " ", "6.0", "2.7", " ", " ", " 4.5", " ", " ", " 1.7", " ", " 3.7", " 6.0", " ", " 4.9", " ", " ", " ", " ", " ", " 2.3", " ", " 2.5", " ", " ", " 5.0", " 2.0", " 3.5", " 4.6", " 4.0", " 4.4", " 3.5", " ", " ", " 3.6", " ", " ", " ", " ", " ", " ", " ", " "
"618", "", "False", "", "C39 H66 N4 O3", "Full match", " No results", " No results", " No results", " No results", "-0.62", "638.51309", "637.50582", "10.890", "3788640.05450413", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2624280.29407981", " 2058752.82313744", " 2373871.07741848", " 1711076.31395661", " 1221201.951111", "49.4972478647244", " 49.1668376808693", " 36.0201566337448", " 60.2813516489284", " 52.4051687793378", "1.105", " 0.721", " 0.514", " 1.203", " 0.714", "0.14", " -0.47", " -0.96", " 0.27", " -0.49", "0.999988367572802", " 0.911958355875771", " 0.483384124817303", " 0.961444815328473", " 0.874244213029532", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.1", "1.5", " 4.6", " 5.8", " 5.4", " ", " 5.0", " 1.7", " 4.6", " 2.9", " ", " 5.4", " 5.4", " 3.0", " 6.1", " 4.6", " 5.5", " ", " 2.6", " ", " 4.4", " ", " 4.1", " ", " 4.7", " 1.9", " 4.4", " ", " 5.5", " 2.9", " 5.5", " 5.0", " 1.9", " 4.8", " 2.5", " 0.8", " 4.0", " ", " 1.5", " 4.2", " "
"260", "", "False", "Myristyl sulfate", "C14 H30 O4 S", "Full match", " Full match", " No results", " No results", " No results", "1.83", "294.18702", "293.17975", "10.848", "3769957.38658138", "0", "2", "0", "97.5", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2678576.52759842", " 2702792.40477638", " 3190164.17142497", " 2478709.03105447", " 2750326.44573292", "18.8563604156216", " 35.183652459426", " 21.4594374190895", " 30.4036504199308", " 15.8734694225481", "0.840", " 0.777", " 0.862", " 1.090", " 1.110", "-0.25", " -0.36", " -0.21", " 0.12", " 0.15", "0.920550588331453", " 0.776698461202964", " 0.994591868714", " 0.935279019117627", " 0.940547934034655", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "8.0", "8.0", " 6.5", " 8.0", " 6.9", " 7.7", " 6.9", " 7.7", " 6.7", " 6.6", " 5.9", " ", " 6.3", " 6.3", " 5.3", " 6.4", " 5.9", " 6.8", " 6.8", " 6.4", " 6.0", " 6.8", " 7.1", " 7.5", " 6.4", " 5.9", " 6.6", " 6.3", " 6.3", " 6.6", " 6.8", " 5.7", " 5.3", " 6.5", " 8.0", " 7.7", " 6.9", " 7.7", " 7.3", " 6.3", " 6.5"
"877", "", "False", "FAHFA 2:0/18:2", "C20 H34 O4", "Full match", " No results", " Full match", " Partial match", " Partial match", "0.94", "338.24603", "337.23875", "6.822", "3766084.20155804", "20", "0", "2", "", "", "43.6", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1224199.64718375", " 1604906.31149034", " 2515394.93435095", " 1417967.40298342", " 1302894.06116053", "8.47626462784188", " 48.6879225374597", " 41.2905354845204", " 61.4824086696014", " 66.16717535704", "0.487", " 0.564", " 0.518", " 1.132", " 0.919", "-1.04", " -0.83", " -0.95", " 0.18", " -0.12", "0.276815870273146", " 0.13471408173328", " 0.399851344332216", " 0.512450072112436", " 0.970005503790102", "0.999999999946231", " 0.827961828180946", " 1", " 0.999999999996915", " 1", "5.4", "3.5", " 4.6", " 3.5", " 3.9", " 4.3", " 5.4", " 3.9", " ", " 2.9", " 2.1", " ", " 1.7", " 5.4", " 3.1", " ", " 4.4", " 2.3", " 1.6", " 4.2", " 1.7", " 3.5", " 3.6", " 3.1", " 4.2", " 0.8", " 2.9", " ", " 3.1", " 1.2", " 4.4", " 2.5", " 0.4", " 2.9", " 2.3", " 1.0", " 2.3", " 3.1", " ", " 3.6", " 4.2"
"1092", "", "False", "", "C21 H36 N4 O", "Full match", " No results", " No results", " No results", " No results", "-1.99", "360.28819", "359.28092", "5.519", "3766071.18792257", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1254126.469106", " 1256054.73648315", " 1513097.91079237", " 1179529.53231453", " 903448.983098285", "30.5770813825891", " 28.9634772398272", " 62.6132571907033", " 30.1445334986921", " 28.279788264025", "0.829", " 0.780", " 0.597", " 1.065", " 0.766", "-0.27", " -0.36", " -0.74", " 0.09", " -0.38", "0.977690504066379", " 0.956469611899002", " 0.220934873329651", " 0.974715663518379", " 0.542114715776591", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.2", "2.2", " ", " 2.2", " 2.8", " 3.8", " 5.3", " 3.4", " ", " ", " 1.8", " ", " 2.4", " 4.6", " 2.4", " ", " ", " ", " 1.1", " 4.6", " 1.5", " 2.5", " 2.9", " 3.6", " 3.9", " 3.8", " 2.6", " 4.5", " 3.2", " 3.4", " 3.4", " 2.6", " ", " 2.5", " ", " 1.4", " ", " 4.8", " 3.5", " ", " 6.2"
"596", "", "False", "FAHFA 14:0/16:2", "C30 H54 O4", "Not the top hit", " No results", " Full match", " No results", " No results", "-3.94", "478.40033", "477.39305", "7.324", "3748358.68038216", "0", "0", "1", "", "", "73.8", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "798120.447424071", " 910599.68542384", " 1994524.80751052", " 1560189.48699319", " 1141624.95262624", "4.90209259689604", " 38.3291743744694", " 47.2156741491065", " 25.8682417077592", " ", "0.400", " 0.782", " 0.572", " 0.584", " 0.732", "-1.32", " -0.35", " -0.80", " -0.78", " -0.45", "0.0723485333217783", " 0.946712665375729", " ", " 0.186464139667436", " ", "0.999999999946231", " 1", " ", " 0.999999999996915", " ", "7.6", "", " 7.6", " ", " ", " ", " ", " 7.6", " ", " ", " 5.3", " ", " 5.1", " 3.0", " ", " 4.7", " 6.2", " 5.9", " 3.5", " 4.8", " ", " ", " ", " 2.7", " ", " ", " ", " 3.4", " 3.5", " ", " 5.8", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2", " "
"760", "", "False", "FAHFA 20:3/18:1", "C38 H66 O4", "Not the top hit", " No results", " Full match", " No results", " No results", "0.40", "586.49635", "585.48907", "7.870", "3731770.61503214", "0", "0", "3", "", "", "30.3", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "No matches found", "PreferredDDA", "Fatty_Acid_18:2", "[M-H]-1", "1180268.79408575", " 1663879.72882098", " 2089865.14391095", " 2712425.5938889", " 1838233.36341326", "2.30476183888803", " ", " 50.7234201704466", " 22.4260001809173", " ", "0.565", " 1.298", " 0.880", " 0.613", " 0.678", "-0.82", " 0.38", " -0.19", " -0.71", " -0.56", "0.889584308902874", " 0.517127956657186", " ", " ", " ", "0.999999999946231", " 1", " ", " ", " ", "5.5", "", " ", " ", " ", " 4.8", " ", " 5.5", " ", " ", " 4.4", " ", " ", " ", " ", " ", " ", " ", " ", " 2.7", " ", " 1.1", " ", " 2.0", " ", " ", " ", " 4.5", " 3.4", " ", " 3.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2"
"905", "", "False", "Hexanorisocucurbitacin D", "C24 H34 O5", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.77", "402.23911", "401.23183", "6.083", "3706659.98819258", "15", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 1227174.58228065", " 554221.685021649", " 1050867.7459014", " 655752.786033823", "", " 77.9867839241092", " 21.1724384916421", " 57.3411351248913", " 17.7609954123203", "0.000", " 1.896", " 1.183", " 1.168", " 0.624", "-Infinity", " 0.92", " 0.24", " 0.22", " -0.68", "", " 0.557759424088033", " 0.99705796234837", " 0.982992685636702", " 0.588822211003913", "", " 1", " 1", " 0.999999999996915", " 1", "5.8", "", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " 4.5", " 4.8", " 4.4", " 4.5", " 1.1", " 3.3", " 1.4", " ", " ", " ", " ", " ", " ", " 0.8", " 3.3", " ", " 5.8", " 0.4", " 1.4", " ", " ", " ", " ", " ", " ", " ", " 3.4", " 2.7", " 1.9"
"944", "", "False", "Ambrettolic acid", "C16 H30 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "1.62", "270.21993", "269.21265", "5.650", "3700816.87769885", "20", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "2565547.37863028", " 2674187.73198988", " 2344157.71481169", " 2570664.28725023", " 2337674.94740405", "18.7201349182833", " 23.2605940014799", " 5.99640712479779", " ", " ", "1.094", " 1.097", " 0.997", " 1.040", " 0.909", "0.13", " 0.13", " 0.00", " 0.06", " -0.14", "0.99130233005339", " ", " ", " ", " ", "0.999999999946231", " ", " ", " ", " ", "6.8", "", " ", " 6.5", " 6.1", " ", " ", " ", " ", " 6.0", " ", " ", " 4.1", " ", " 4.1", " 4.9", " ", " ", " 6.8", " ", " ", " ", " 6.8", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.2", " ", " ", " "
"1003", "", "False", "12S-hydroxy-16-heptadecynoic acid", "C17 H30 O3", "Full match", " No results", " No results", " Full match", " Full match", "1.85", "282.22002", "281.21274", "5.369", "3697085.45607649", "5", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "878061.807272007", " 1446905.16091653", " 1330242.77015868", " 1319807.87287625", " 1200451.80154656", "50.6512126071088", " 47.6354467419246", " 17.4928144242322", " 63.0926834953913", " 29.9993380631246", "0.660", " 0.992", " 0.902", " 1.096", " 0.910", "-0.60", " -0.01", " -0.15", " 0.13", " -0.14", "0.512184962823981", " 0.994434606913026", " 0.99999166892179", " 0.922172450725173", " 0.997741329811176", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.8", "", " ", " ", " 0.8", " ", " 2.5", " 0.4", " ", " 2.5", " 4.2", " ", " 5.5", " 5.4", " 2.9", " 2.1", " 3.3", " ", " ", " 5.2", " 2.9", " 4.0", " 4.0", " 5.2", " ", " 3.4", " 5.2", " 3.3", " 4.2", " 2.5", " 3.3", " ", " 4.2", " 3.9", " ", " ", " ", " 3.1", " 4.3", " 3.1", " 5.8"
"810", "", "False", "", "C23 H48 Cl N9 O2 P2", "Full match", " No results", " No results", " No results", " No results", "1.29", "579.31022", "578.30294", "5.248", "3682303.10679667", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "907080.943861285", " 365742.360157954", " 1377962.749362", " 885415.144707556", " 199925.322219627", "21.8460265846266", " 16.7312679416139", " 53.2046891202863", " 57.4811535299075", " 40.9179790094819", "0.658", " 0.643", " 0.145", " 0.413", " 0.226", "-0.60", " -0.64", " -2.79", " -1.28", " -2.15", "0.139135270226845", " 0.0130994634360329", " 1.6752074116777E-07", " 0.1364755590066", " 0.00172375696889959", "0.999999999946231", " 0.170604916654999", " 1.31908736091654E-05", " 0.999999999996915", " 0.245999342043895", "6.8", "4.0", " 5.2", " 3.9", " 5.0", " 4.0", " 3.7", " 5.0", " 3.3", " 1.9", " 3.8", " ", " 3.0", " ", " 3.8", " 6.1", " 6.8", " 4.8", " 5.4", " 4.2", " 1.4", " 0.4", " 3.6", " 5.2", " 3.3", " 5.2", " 3.0", " ", " ", " 3.3", " ", " 2.3", " 5.3", " ", " ", " ", " 1.5", " 0.8", " ", " 4.5", " 5.3"
"882", "", "False", "NP-001134", "C16 H22 N4 O2", "Not the top hit", " Full match", " No results", " Not the top hit", " No match", "-1.58", "302.17380", "301.16650", "6.348", "3553941.37659086", "4", "1", "0", "92.0", "9.6", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "713503.617854253", " 844698.755739719", " 1104612.14462733", " 822691.387983615", " 851466.973704769", "31.4814798378163", " 43.1088660424793", " 91.6497952359673", " 32.2364033652196", " 38.6109405359195", "0.646", " 0.745", " 0.771", " 1.027", " 1.035", "-0.63", " -0.43", " -0.38", " 0.04", " 0.05", "0.670133173423047", " 0.845339851553077", " 0.555258990650504", " 0.999985278255028", " 0.999774655287451", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.4", "", " 2.4", " 0.9", " ", " 3.9", " 4.5", " ", " ", " ", " ", " ", " ", " 2.1", " 1.5", " ", " 2.3", " ", " ", " 1.5", " ", " 3.6", " 5.4", " ", " ", " ", " ", " ", " ", " 5.3", " 2.4", " ", " ", " 3.4", " 5.4", " 3.4", " 2.0", " 3.2", " ", " 2.0", " 5.1"
"1030", "", "False", "10,11-epoxy-3,7,11-trimethyl-2E,6E-tridecadienoic acid", "C16 H26 O3", "Not the top hit", " No results", " No results", " Not the top hit", " Full match", "1.31", "266.18854", "265.18129", "5.175", "3550524.47591871", "15", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "947227.264144746", " 1545879.55800844", " ", " 2176520.1948622", " 1217030.73873253", "15.5666930456555", " 25.7010245687131", " ", " 36.6376372962065", " 53.5158838396321", "Infinity", " Infinity", " Infinity", " 0.710", " 0.559", "Infinity", " Infinity", " Infinity", " -0.49", " -0.84", "", " ", " ", " 0.307437281945383", " 0.234793608153269", "", " ", " ", " 0.999999999996915", " 1", "6.3", "", " 2.7", " 3.6", " ", " ", " ", " ", " ", " ", " 4.3", " 2.8", " 1.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.5", " 4.7", " ", " 6.3", " ", " 4.1", " 4.5", " ", " 4.2", " 2.1", " 3.6", " ", " 4.4", " 3.1", " 5.2", " 4.0"
"1503", "", "False", "", "C4 H16 N8 O5 P2 S2", "Full match", " No results", " No results", " No results", " No results", "2.30", "382.01691", "381.00963", "10.908", "3548439.90325595", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 3097749.74304949", " ", " 2624130.35470887", " 3249960.30714704", "", " 0.0779099883126105", " ", " ", " 12.9882784100652", "", " Infinity", " Infinity", " 1.180", " 1.238", "", " Infinity", " Infinity", " 0.24", " 0.31", "", " ", " ", " ", " ", "", " ", " ", " ", " ", "6.1", "", " ", " ", " ", " ", " ", " ", " ", " ", " 5.4", " ", " ", " ", " ", " ", " 6.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.7", " ", " ", " ", " ", " 5.1", " ", " ", " ", " ", " ", " ", " 4.4"
"966", "", "False", "NP-014641", "C17 H28 O2", "Full match", " Full match", " No results", " Not the top hit", " Not the top hit", "0.93", "264.20918", "263.20190", "6.828", "3541558.1028299", "9", "1", "0", "94.4", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "767989.714883461", " 853831.285984479", " 1186418.29766635", " 1659584.29615258", " 1205585.96516053", "35.8398120951555", " 30.0550291175648", " 65.8492886941311", " 48.7426538627465", " 43.3651255503914", "0.647", " 1.399", " 1.016", " 0.514", " 0.726", "-0.63", " 0.48", " 0.02", " -0.96", " -0.46", "0.614880364430384", " 0.64327221128276", " 0.999999173360419", " 0.0490285853952682", " 0.615163055604396", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.8", "0.7", " 1.3", " 5.8", " ", " 2.2", " 5.1", " ", " ", " 1.3", " 2.2", " ", " 2.8", " 2.6", " 3.2", " ", " 1.6", " 4.4", " 0.4", " 5.4", " ", " 3.6", " 4.5", " 4.6", " ", " 4.8", " 1.4", " 5.0", " 2.3", " 0.6", " 5.0", " 5.2", " 5.2", " 4.9", " ", " 0.8", " ", " 4.5", " 2.9", " 5.2", " 5.2"
