"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: 16h-lps", "Group Area: 16h-lps-cla", "Group Area: 6h-cla-lps", "Group Area: 6h-lps", "Group Area: cla", "Group Area: ctrl", "Group CV [%]: 16h-lps", "Group CV [%]: 16h-lps-cla", "Group CV [%]: 6h-cla-lps", "Group CV [%]: 6h-lps", "Group CV [%]: cla", "Group CV [%]: ctrl", "Ratio: (16h-lps-cla) / (16h-lps)", "Ratio: (6h-lps) / (16h-lps)", "Ratio: (6h-cla-lps) / (16h-lps-cla)", "Ratio: (cla) / (6h-cla-lps)", "Ratio: (6h-cla-lps) / (6h-lps)", "Ratio: (ctrl) / (6h-lps)", "Ratio: (cla) / (ctrl)", "Log2 Fold Change: (16h-lps-cla) / (16h-lps)", "Log2 Fold Change: (6h-lps) / (16h-lps)", "Log2 Fold Change: (6h-cla-lps) / (16h-lps-cla)", "Log2 Fold Change: (cla) / (6h-cla-lps)", "Log2 Fold Change: (6h-cla-lps) / (6h-lps)", "Log2 Fold Change: (ctrl) / (6h-lps)", "Log2 Fold Change: (cla) / (ctrl)", "P-value: (16h-lps-cla) / (16h-lps)", "P-value: (6h-lps) / (16h-lps)", "P-value: (6h-cla-lps) / (16h-lps-cla)", "P-value: (cla) / (6h-cla-lps)", "P-value: (6h-cla-lps) / (6h-lps)", "P-value: (ctrl) / (6h-lps)", "P-value: (cla) / (ctrl)", "Adj. P-value: (16h-lps-cla) / (16h-lps)", "Adj. P-value: (6h-lps) / (16h-lps)", "Adj. P-value: (6h-cla-lps) / (16h-lps-cla)", "Adj. P-value: (cla) / (6h-cla-lps)", "Adj. P-value: (6h-cla-lps) / (6h-lps)", "Adj. P-value: (ctrl) / (6h-lps)", "Adj. P-value: (cla) / (ctrl)", "Peak Rating (Max.)", "Peak Rating: Plasma-27.raw (F27)", "Peak Rating: Plasma-28.raw (F28)", "Peak Rating: Plasma-29.raw (F29)", "Peak Rating: Plasma-30.raw (F30)", "Peak Rating: Plasma-31.raw (F31)", "Peak Rating: Plasma-32.raw (F32)", "Peak Rating: Plasma-33.raw (F33)", "Peak Rating: Plasma-34.raw (F34)", "Peak Rating: Plasma-35.raw (F35)", "Peak Rating: Plasma-36.raw (F36)", "Peak Rating: Plasma-21.raw (F21)", "Peak Rating: Plasma-22.raw (F22)", "Peak Rating: Plasma-23.raw (F23)", "Peak Rating: Plasma-24.raw (F24)", "Peak Rating: Plasma-25.raw (F25)", "Peak Rating: Plasma-26.raw (F26)", "Peak Rating: Plasma-14.raw (F14)", "Peak Rating: Plasma-15.raw (F15)", "Peak Rating: Plasma-16.raw (F16)", "Peak Rating: Plasma-17.raw (F17)", "Peak Rating: Plasma-18.raw (F18)", "Peak Rating: Plasma-19.raw (F19)", "Peak Rating: Plasma-20.raw (F20)", "Peak Rating: Plasma-8.raw (F8)", "Peak Rating: Plasma-9.raw (F9)", "Peak Rating: Plasma-10.raw (F10)", "Peak Rating: Plasma-11.raw (F11)", "Peak Rating: Plasma-12.raw (F12)", "Peak Rating: Plasma-1.raw (F1)", "Peak Rating: Plasma-2.raw (F2)", "Peak Rating: Plasma-3.raw (F3)", "Peak Rating: Plasma-4.raw (F4)", "Peak Rating: Plasma-5.raw (F5)", "Peak Rating: Plasma-6.raw (F6)", "Peak Rating: Plasma-7.raw (F7)"
"1359", "", "False", "", "C36 H78 N4 O9", "Full match", " No results", " No results", " No results", " No results", "-1.19", "710.57603", "709.56876", "17.698", "2490764.18823289", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2328197.4664055", " 1600175.66290842", " 1528679.56533784", " 1236911.80610935", " 1930757.01097196", " 1514437.57876743", "27.035298627126", " ", " 7.26755031989801", " 34.1012467581201", " 41.018612938248", " 6.98482796194089", "0.687", " 0.531", " 0.955", " 1.263", " 1.236", " 1.224", " 1.275", "-0.54", " -0.91", " -0.07", " 0.34", " 0.31", " 0.29", " 0.35", "", " 0.0914777031171569", " ", " 0.968297971409576", " 0.452326264431158", " 0.604974541072026", " 0.953370309279594", "", " 0.72606915887449", " ", " 1", " 1", " 1", " 1", "4.5", "", " 1.7", " 1.5", " ", " 1.8", " 1.2", " ", " ", " ", " ", " 3.4", " ", " ", " 4.5", " 3.4", " 4.1", " 1.3", " 0.5", " 1.9", " ", " ", " ", " 2.9", " 0.5", " ", " ", " 0.7", " ", " 3.4", " 3.7", " ", " 4.5", " ", " ", " "
"763", "", "False", "", "C30 H61 N2 O P", "Full match", " No results", " No results", " No results", " No results", "-4.12", "496.45010", "495.44283", "15.907", "2490250.12990367", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2064655.26784822", " 2280416.89783898", " 2076715.87109297", " 1932754.99664062", " 1783720.26032507", " 1913854.53230918", "27.0742529386051", " 11.3977843818698", " 12.5967228235574", " 5.00782761048154", " 44.1413432354695", " 24.5688033145044", "1.105", " 0.936", " 0.911", " 0.859", " 1.074", " 0.990", " 0.932", "0.14", " -0.10", " -0.13", " -0.22", " 0.10", " -0.01", " -0.10", "0.957632114994652", " 0.999127617191959", " 0.999863969305115", " 0.281453623780633", " 0.998691906348852", " 0.895397652871906", " 0.885675990812746", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.4", "4.1", " 3.4", " 3.4", " ", " ", " ", " 4.4", " 4.2", " 2.9", " 3.8", " 3.6", " 5.4", " 3.6", " ", " 3.6", " 4.0", " 3.7", " 3.4", " 4.9", " 6.4", " 4.1", " 5.6", " 3.7", " 1.6", " 1.2", " ", " 1.6", " 0.4", " 3.4", " 3.0", " 2.2", " 4.3", " 4.1", " 4.9", " 3.7"
"1135", "", "False", "", "C18 H46 N10 O10", "Full match", " No results", " No results", " No results", " No results", "0.73", "562.34025", "561.33297", "7.619", "2487565.48071772", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " ", " 1545035.14609704", " 765611.463204099", " 1590174.60523717", " 1760043.19016661", "", " ", " 13.2128760411522", " ", " 34.8535630977092", " 20.99450552955", "", " Infinity", " Infinity", " 1.029", " 2.018", " 2.299", " 0.903", "", " Infinity", " Infinity", " 0.04", " 1.01", " 1.20", " -0.15", "", " ", " ", " 0.998427572838439", " ", " ", " 0.5420356543995", "", " ", " ", " 1", " ", " ", " 1", "4.0", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.6", " 4.0", " 3.2", " ", " ", " ", " ", " ", " 1.4", " ", " ", " ", " ", " 3.2", " 1.9", " 2.9", " ", " ", " 3.4", " ", " 4.0", " 3.0", " ", " "
"1071", "", "False", "Diabolic acid", "C32 H62 O4", "Not the top hit", " No results", " No results", " Not the top hit", " Full match", "2.27", "510.46597", "509.45869", "14.232", "2477287.28980113", "13", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1226384.86962949", " 1489068.70720428", " 1946174.71694842", " 1332895.29501305", " 1588201.62875054", " 1186956.51550427", "27.8579173075962", " 31.5452398912696", " 31.1338572200507", " 32.3140974615842", " 38.1823955873045", " 15.8013359504726", "1.214", " 1.087", " 1.307", " 0.816", " 1.460", " 0.891", " 1.338", "0.28", " 0.12", " 0.39", " -0.29", " 0.55", " -0.17", " 0.42", "0.970975032244337", " 0.999999983190955", " 0.973154142493977", " 0.923330342696472", " 0.460970229067699", " 0.999924664705771", " 0.964847039691102", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.2", "3.1", " 2.2", " 2.8", " 1.5", " 3.5", " 2.2", " 1.9", " 2.1", " 2.5", " ", " 2.1", " 2.7", " 1.5", " 2.5", " 2.5", " 2.2", " 2.1", " 2.1", " 1.7", " 3.2", " 2.6", " 2.9", " 4.5", " 3.4", " ", " 2.9", " 2.5", " 2.1", " 2.9", " 3.1", " 2.7", " 2.9", " 5.2", " ", " 4.0"
"1411", "", "False", "Hexadecyl tricosanoate", "C39 H78 O2", "Invalid mass", " No results", " No results", " Invalid mass", " No results", "5.91", "578.60360", "577.59632", "19.513", "2454320.93489075", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2233109.0708985", " 1869583.1170913", " 1729542.81833754", " 1790001.09416484", " 1641957.43836715", " 1717116.96437001", "13.9132124959026", " 19.4108216356501", " 4.90861431742803", " 10.1351196704273", " 5.26453286602347", " 19.5043112841271", "0.837", " 0.802", " 0.925", " 0.949", " 0.966", " 0.959", " 0.956", "-0.26", " -0.32", " -0.11", " -0.07", " -0.05", " -0.06", " -0.06", "0.978656622514251", " 0.551182091227274", " 0.857516569694047", " 0.998737622196758", " 0.998085822190902", " 0.609687154579152", " 0.98317892027223", "1", " 1", " 1", " 1", " 1", " 1", " 1", "4.6", "2.9", " 3.8", " ", " 3.1", " 2.9", " 2.3", " ", " 3.1", " ", " 2.6", " 3.9", " ", " 3.9", " 4.2", " 4.6", " ", " 2.9", " 3.2", " ", " 3.6", " 2.5", " 2.5", " ", " 3.0", " 3.4", " 3.4", " 3.4", " 3.4", " 2.7", " 3.3", " 2.3", " 2.0", " 2.3", " 2.0", " 2.0"
"793", "", "False", "Argenonic acid", "C29 H56 O4", "Not the top hit", " No results", " No results", " Full match", " Full match", "2.94", "468.41924", "467.41196", "16.958", "2450806.12443318", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1160420.45477864", " 1053481.96608651", " 1188831.87277061", " 1140010.87819704", " 1199502.36881344", " 914450.034812528", "47.0413888215629", " 6.05750906889149", " 16.1390733587892", " 15.1815010543094", " 15.3653254875872", " 13.6269764749872", "0.908", " 0.982", " 1.128", " 1.009", " 1.043", " 0.802", " 1.312", "-0.14", " -0.03", " 0.17", " 0.01", " 0.06", " -0.32", " 0.39", "0.839360409175587", " 0.95741115589147", " 0.995526817304023", " 0.999990260134356", " 0.99999591199357", " 0.937195028373019", " 0.865141104839318", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.7", "2.1", " 1.8", " ", " 1.7", " 1.4", " ", " 5.4", " 3.9", " ", " ", " 2.5", " 2.3", " 4.4", " 4.8", " 4.0", " 4.4", " ", " ", " ", " ", " 2.5", " 5.2", " ", " 4.2", " 3.3", " ", " ", " ", " 5.7", " ", " ", " 5.3", " ", " ", " "
"416", "", "False", "Drotaverine", "C24 H31 N O4", "Full match", " No results", " No results", " Full match", " No results", "2.40", "397.22626", "396.21898", "12.071", "2443334.2511833", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1171582.97308243", " 1178003.87860582", " 2443334.2511833", " 818792.319052058", " 1108617.80784135", " 1823240.88251985", "", " ", " ", " 14.0482531761593", " 20.3552910513118", " 0.360724244529621", "1.005", " 0.699", " 2.074", " 0.454", " 2.984", " 2.227", " 0.608", "0.01", " -0.52", " 1.05", " -1.14", " 1.58", " 1.15", " -0.72", "", " ", " ", " ", " ", " 0.0518255296529854", " 0.165399287661084", "", " ", " ", " ", " ", " 0.75539635645715", " 1", "6.8", "", " ", " 4.0", " ", " ", " 2.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.5", " ", " ", " ", " ", " 6.0", " ", " 6.8", " 3.9", " ", " ", " 3.9", " ", " ", " ", " ", " 5.8", " 5.0", " ", " "
"1289", "", "False", "Ambrettolic acid", "C16 H30 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "2.12", "270.22007", "269.21279", "7.823", "2426882.06776268", "20", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1048643.79360221", " 1515104.80424538", " 1395621.22983206", " 947097.760600064", " 1008927.71742211", " ", "68.9324120904339", " 19.7115856780201", " 30.7908203512216", " 19.9608596927867", " 17.630130705651", " ", "1.445", " 0.903", " 0.921", " 0.723", " 1.474", " 0.000", " Infinity", "0.53", " -0.15", " -0.12", " -0.47", " 0.56", " -Infinity", " Infinity", "0.944555037054956", " 0.994875513108542", " 0.995760689976539", " 0.657585360978009", " 0.64148712696155", " ", " ", "1", " 1", " 1", " 1", " 1", " ", " ", "4.6", "0.4", " 1.0", " ", " 3.3", " ", " ", " 2.7", " 2.3", " 3.6", " 2.0", " ", " 2.1", " 1.3", " 1.1", " ", " ", " ", " 2.1", " 4.6", " ", " 3.3", " ", " ", " ", " 2.1", " 1.7", " ", " ", " ", " ", " ", " ", " ", " ", " "
"852", "", "False", "", "C40 H72 N4", "Full match", " No results", " No results", " No results", " No results", "4.59", "608.57849", "607.57121", "15.904", "2425603.86248024", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1030226.74005729", " 1707718.11927364", " 1957252.61654748", " 1492641.23718088", " 807177.871043444", " 1888952.77402179", "64.9527353197999", " 5.3116345229769", " 17.0520286928088", " 7.56640683754207", " ", " 17.7758876912887", "1.658", " 1.449", " 1.146", " 0.412", " 1.311", " 1.266", " 0.427", "0.73", " 0.53", " 0.20", " -1.28", " 0.39", " 0.34", " -1.23", "0.161801825330987", " 0.160443128923233", " 0.998627552550043", " ", " 0.83983465973416", " 0.725943789122456", " ", "1", " 1", " 1", " ", " 1", " 1", " ", "6.4", "", " 0.8", " 3.1", " ", " ", " 4.9", " ", " ", " ", " 4.5", " 3.1", " 2.7", " 2.3", " ", " 4.6", " 3.1", " ", " ", " 6.4", " 4.5", " 4.1", " 3.7", " 4.9", " ", " ", " 0.6", " ", " ", " 4.2", " 5.0", " ", " 4.5", " 3.1", " ", " "
"591", "", "False", "", "C31 H52 N6 O4 S", "Full match", " No results", " No results", " No results", " No results", "3.38", "604.37911", "603.37184", "11.949", "2406156.13885518", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2326932.32852443", " 1135687.11619283", " ", " 1212860.85048305", " 1195533.60989613", " ", "49.4632686883844", " 19.8630030410796", " ", " ", " ", " ", "0.488", " 0.521", " 0.000", " Infinity", " 0.000", " 0.000", " Infinity", "-1.03", " -0.94", " -Infinity", " Infinity", " -Infinity", " -Infinity", " Infinity", "0.646154028211461", " ", " ", " ", " ", " ", " ", "1", " ", " ", " ", " ", " ", " ", "3.6", "0.6", " 2.2", " ", " ", " 3.1", " ", " 3.3", " 2.9", " ", " 3.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.7", " ", " ", " ", " ", " ", " ", " 0.6", " ", " ", " ", " ", " ", " ", " ", " "
"1418", "", "False", "Tricosanedioic acid", "C23 H44 O4", "No results", " No results", " No results", " Full match", " Full match", "3.75", "384.32540", "383.31812", "11.734", "2392953.68896846", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1614218.09825033", " 2260774.19225669", " ", " 1145523.34971939", " 2172954.13320094", " 2243892.85090077", "21.88453235637", " ", " ", " 118.888463727989", " 0.351455362770649", " 9.54068990417048", "1.401", " 0.710", " 0.000", " Infinity", " 0.000", " 1.959", " 0.968", "0.49", " -0.49", " -Infinity", " Infinity", " -Infinity", " 0.97", " -0.05", "", " 0.494453868567191", " ", " ", " ", " 0.206978684173845", " 0.999999994875822", "", " 1", " ", " ", " ", " 1", " 1", "4.1", "1.8", " ", " ", " 2.2", " 1.5", " ", " 1.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.8", " 1.5", " 3.5", " ", " ", " ", " 3.9", " 3.4", " ", " 4.0", " 4.1", " 3.0", " 4.1", " "
"1238", "", "False", "Argenonic acid", "C29 H56 O4", "Not the top hit", " No results", " No results", " Full match", " Full match", "2.44", "468.41900", "467.41173", "12.951", "2381507.83884193", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "2043985.8428487", " 2157511.21128076", " 1759726.96347164", " ", " 2235402.52327685", " 2185422.1017092", "7.77908468294555", " 15.650338039905", " 14.3792665339027", " ", " 4.18398750579016", " 0.731173300996614", "1.056", " 0.000", " 0.816", " 1.270", " Infinity", " Infinity", " 1.023", "0.08", " -Infinity", " -0.29", " 0.35", " Infinity", " Infinity", " 0.03", "0.992332386811025", " ", " 0.734463827260179", " 0.092694162112262", " ", " ", " 0.994825342032607", "1", " ", " 1", " 0.836997588786086", " ", " ", " 1", "6.1", "3.7", " 4.1", " ", " 4.5", " ", " ", " 4.2", " ", " 3.9", " 3.5", " ", " ", " 3.2", " 4.7", " 4.7", " 4.0", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " 5.4", " 5.0", " 4.8", " 6.1", " 5.0", " ", " 5.0", " ", " ", " "
"1225", "", "False", "", "C35 H70 N4 S", "Full match", " No results", " No results", " No results", " No results", "-2.50", "578.53067", "577.52340", "14.907", "2363252.30820955", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1147246.98788587", " 1913288.71659773", " 2093384.50623481", " 1425270.86668118", " 1921194.94898833", " 1883259.85135381", "28.2337045816191", " 25.1602837856227", " 17.9186689474406", " 42.2527959534775", " 39.0073897380397", " 32.7986267690097", "1.668", " 1.242", " 1.094", " 0.918", " 1.469", " 1.321", " 1.020", "0.74", " 0.31", " 0.13", " -0.12", " 0.55", " 0.40", " 0.03", "0.493422358118818", " 0.974797861445184", " 0.985850224554544", " 0.918725737877098", " 0.44557997162657", " 0.952946274727312", " 0.999996650919537", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.0", "1.8", " 3.5", " 2.4", " ", " 1.8", " 3.4", " 2.8", " 3.0", " 3.0", " 3.4", " 3.1", " 3.3", " 3.5", " 3.1", " ", " 5.0", " 2.1", " ", " 2.0", " 1.7", " 1.2", " 2.0", " 1.4", " 1.1", " ", " 2.5", " 3.2", " ", " 3.6", " 2.5", " 2.5", " 1.9", " 1.9", " 2.9", " "
"365", "", "False", "2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile", "C8 H8 N4 O2 S", "Not the top hit", " Full match", " No results", " No results", " No results", "4.26", "224.03775", "223.03047", "18.025", "2349775.76953242", "0", "1", "0", "93.3", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "901227.929538808", " 535645.523354057", " 529803.663062885", " 589388.093203862", " 481420.867545066", " 559677.946545791", "42.344347698466", " 101.969137519883", " 20.7850902111271", " 46.2978109377837", " 47.6543518368434", " 64.8710681625881", "0.594", " 0.654", " 0.989", " 0.909", " 0.899", " 0.950", " 0.860", "-0.75", " -0.61", " -0.02", " -0.14", " -0.15", " -0.07", " -0.22", "0.986769369463485", " 0.998731790835703", " 0.99575366370796", " 0.999996477337017", " 0.984007503493499", " 0.999896694419478", " 0.999158781075323", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.7", "3.6", " 2.7", " 4.4", " ", " 4.2", " 3.8", " ", " 2.3", " 2.3", " 6.7", " 4.6", " ", " 5.6", " 4.0", " 4.8", " ", " 4.9", " 3.6", " ", " 2.7", " ", " ", " ", " 2.7", " ", " 4.0", " 1.1", " 1.1", " ", " 4.2", " 4.2", " 3.0", " 3.4", " ", " "
"594", "", "False", "", "C35 H74 N8 O2", "Full match", " No results", " No results", " No results", " No results", "-2.56", "638.59184", "637.58486", "15.937", "2344788.78788101", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1747976.42076283", " 898357.475070825", " 904453.400162054", " 1551618.35253586", " 1664131.70420735", " 1381803.47693613", "17.4276360964477", " 49.6221327273663", " 85.0174205047919", " 53.1738360689653", " 34.9937150305599", " 22.8025629043817", "0.514", " 0.888", " 1.007", " 1.840", " 0.583", " 0.891", " 1.204", "-0.96", " -0.17", " 0.01", " 0.88", " -0.78", " -0.17", " 0.27", "0.444159083468212", " 0.939203785768727", " 0.999990476379159", " 0.783674575765874", " 0.937031177077735", " 0.994825303993983", " 0.999999981258839", "1", " 1", " 1", " 1", " 1", " 1", " 1", "4.6", "2.5", " 3.9", " ", " 3.9", " 3.1", " 3.0", " 1.7", " 0.5", " 1.0", " 1.0", " ", " ", " ", " ", " 3.0", " 1.2", " 2.3", " 2.0", " 1.8", " ", " ", " 2.7", " 3.4", " 1.7", " 1.9", " 2.1", " 4.4", " ", " ", " 4.1", " 2.2", " 4.6", " 2.8", " 2.2", " "
"703", "", "False", "FAHFA 16:0/10:0", "C26 H50 O4", "Not the top hit", " No results", " Full match", " Partial match", " Partial match", "2.99", "426.37219", "425.36491", "15.177", "2338102.67504566", "2", "0", "1", "", "", "9.8", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1553676.08532691", " 1663353.12016148", " 1613672.82481122", " 1695799.58223656", " 1611228.03392244", " 1622500.59780563", "7.37760087420215", " 13.6058853514119", " 17.7416680259265", " 5.16402376294065", " 3.55403819015341", " 8.53878381623351", "1.071", " 1.091", " 0.970", " 0.998", " 0.952", " 0.957", " 0.993", "0.10", " 0.13", " -0.04", " 0.00", " -0.07", " -0.06", " -0.01", "0.836456732982753", " 0.922395635714179", " 0.999998959585172", " 0.851969688696655", " 0.998825384336676", " 0.999800022695991", " 0.992218380415845", "1", " 1", " 1", " 1", " 1", " 1", " 1", "7.3", "6.4", " 4.1", " 4.5", " 4.9", " 5.6", " 5.5", " 5.1", " 4.0", " 4.0", " 4.7", " 5.0", " 4.5", " 4.6", " 3.5", " 2.3", " 4.2", " 4.9", " 5.6", " 5.3", " ", " 5.3", " 5.3", " 4.5", " 7.3", " 6.1", " 5.8", " 6.1", " 4.2", " 6.8", " 4.1", " 3.7", " 6.0", " 4.9", " 6.0", " 5.6"
"400", "", "False", "", "C40 H72 N4 O3", "Full match", " No results", " No results", " No results", " No results", "3.68", "656.56286", "655.55558", "18.475", "2336093.06650665", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1162263.47388322", " 1100311.25749713", " 1444727.00572125", " 1713312.43044447", " 945715.599899305", " 1398882.73712355", "46.3922748299378", " 39.2742732754084", " 11.7581949721932", " 28.173211449588", " 23.5541031871993", " 35.2659823783573", "0.947", " 1.474", " 1.313", " 0.655", " 0.843", " 0.816", " 0.676", "-0.08", " 0.56", " 0.39", " -0.61", " -0.25", " -0.29", " -0.56", "0.999744897677694", " 0.595842036469022", " 0.705510602271143", " 0.420703147698041", " 0.997328393704829", " 0.668786238795443", " 0.903087777093369", "1", " 1", " 1", " 1", " 1", " 1", " 1", "7.4", "4.6", " 4.0", " 2.3", " 4.0", " 4.6", " 5.7", " 3.9", " 5.7", " 3.8", " 4.4", " 5.5", " 7.4", " 5.5", " 7.4", " 7.4", " 6.6", " 5.8", " 4.9", " 7.1", " 6.0", " 6.0", " 6.0", " 5.6", " 5.3", " 5.4", " 4.6", " 3.1", " 5.0", " 4.0", " 3.9", " 4.7", " 5.5", " 4.5", " 5.9", " 5.1"
"398", "", "False", "16-Hydroxyhexadecanoic acid", "C16 H32 O3", "Full match", " Full match", " No results", " Full match", " Not the top hit", "2.46", "272.23581", "271.22823", "10.229", "2310884.32496059", "21", "1", "0", "90.2", "9.5", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1434975.4943089", " 1742980.81990653", " 1000256.53683429", " 1315550.35196241", " 961405.621050195", " 996346.393105478", "", " 46.0783520847767", " 55.1143716584022", " 12.1597172236081", " 23.6598393873504", " ", "1.215", " 0.917", " 0.574", " 0.961", " 0.760", " 0.757", " 0.965", "0.28", " -0.13", " -0.80", " -0.06", " -0.40", " -0.40", " -0.05", "", " ", " 0.698955548111107", " 0.999983108540676", " 0.928671234702775", " ", " ", "", " ", " 1", " 1", " 1", " ", " ", "3.8", "", " 1.6", " ", " ", " ", " ", " 3.3", " ", " 3.1", " ", " 2.0", " 1.6", " ", " 0.2", " 0.4", " ", " ", " ", " ", " ", " 2.9", " ", " 3.8", " ", " 3.5", " ", " 2.8", " ", " ", " 3.3", " ", " ", " ", " ", " "
"493", "", "False", "2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile", "C8 H8 N4 O2 S", "Not the top hit", " Full match", " No results", " No results", " No results", "4.09", "224.03771", "223.03044", "13.136", "2306903.17599639", "0", "1", "0", "94.7", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1373075.8058905", " 1474242.62499527", " 1210525.56539786", " 1443233.55936476", " 1258203.85471005", " 1224695.94740912", "37.1907273733403", " 26.849835341285", " 10.8829086407937", " 34.3317570300951", " 28.519004537419", " 28.0425328464271", "1.074", " 1.051", " 0.821", " 1.039", " 0.839", " 0.849", " 1.027", "0.10", " 0.07", " -0.28", " 0.06", " -0.25", " -0.24", " 0.04", "0.989708853681563", " 0.903711596734064", " 0.999967717481926", " 0.999892689180628", " 0.999967811530726", " 0.998381806302227", " 0.999998405602067", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.7", "3.0", " 4.4", " 5.5", " ", " ", " ", " 4.9", " 4.1", " 4.3", " 3.4", " ", " ", " 4.5", " 4.4", " 5.7", " ", " 4.7", " 4.7", " 1.6", " 4.1", " 3.2", " 4.0", " ", " ", " 4.6", " 4.9", " ", " 4.6", " ", " ", " 5.3", " 3.1", " 4.5", " 3.5", " 3.9"
